2025-04-21 00:00:00,11368.98046875,107.30345153808594,12797.575481770833,106.49168891906739,False,0
2025-04-22 00:00:00,11654.830078125,107.69915008544922,12793.2526171875,106.5102498626709,False,0
2025-04-23 00:00:00,11849.25,108.01571655273438,12790.106217447918,106.52805126190185,False,0
2025-04-24 00:00:00,12089.3095703125,108.5894775390625,12788.536614583334,106.54891662597656,False,0
2025-04-25 00:00:00,12178.490234375,108.63893127441406,12787.798151041667,106.57081008911133,False,0
2025-04-28 00:00:00,12186.51953125,109.01483917236328,12785.717682291666,106.59360710144043,False,0
2025-04-29 00:00:00,12257.26953125,109.20280456542969,12784.269876302084,106.61578231811524,False,0
2025-04-30 00:00:00,12276.3896484375,109.33140563964844,12782.715071614582,106.63777084350586,False,0
2025-05-01 00:00:00,12353.8701171875,108.95863342285156,12781.466940104166,106.6582370376587,False,0
2025-05-02 00:00:00,12536.2001953125,108.39202117919922,12781.58947265625,106.67425987243652,False,0
2025-05-05 00:00:00,12456.83984375,108.28267669677734,12780.840872395833,106.68954074859619,False,0
2025-05-06 00:00:00,12361.16015625,108.6107177734375,12779.55673828125,106.7076330947876,False,0
2025-05-07 00:00:00,12414.98046875,108.72006225585938,12778.26947265625,106.72754093170165,False,0
2025-05-08 00:00:00,12487.0,108.3323745727539,12778.243671875,106.74614475250245,False,0
2025-05-09 00:00:00,12480.3095703125,108.4317855834961,12778.15673828125,106.76553844451904,False,0
2025-05-12 00:00:00,12888.1298828125,107.58683776855469,12780.92833984375,106.78226902008056,True,15
2025-05-13 00:00:00,12981.8896484375,107.84529113769531,12783.561536458334,106.79902305603028,True,14
2025-05-14 00:00:00,12995.7802734375,107.7359390258789,12787.090670572916,106.8135710144043,True,13
2025-05-15 00:00:00,13052.7197265625,108.04409790039062,12790.193802083333,106.82912300109864,True,12
2025-05-16 00:00:00,13145.8798828125,108.23296356201172,12793.318600260416,106.84522891998292,True,11
2025-05-19 00:00:00,13159.3095703125,108.24291229248047,12796.695065104166,106.85850532531738,True,10
2025-05-20 00:00:00,13108.51953125,108.0838623046875,12799.221731770833,106.87028743743896,True,9
2025-05-21 00:00:00,12897.419921875,107.49736785888672,12799.686998697916,106.87659538269043,True,8
2025-05-22 00:00:00,12891.9501953125,107.81546783447266,12800.7593359375,106.88297847747803,True,7
2025-05-23 00:00:00,12806.240234375,107.91487121582031,12800.862005208333,106.89293800354004,True,6
2025-05-27 00:00:00,13069.3203125,108.22303009033203,12802.732272135416,106.90605140686036,True,5
2025-05-28 00:00:00,12996.669921875,107.97451782226562,12803.774739583334,106.91841106414795,True,4
2025-05-29 00:00:00,13049.009765625,108.28267669677734,12805.318873697917,106.9309428024292,True,3
2025-05-30 00:00:00,13049.1298828125,108.64053344726562,12806.90400390625,106.94384639739991,True,2
2025-06-02 00:00:00,13104.240234375,108.27479553222656,12809.64013671875,106.95379699707031,True,1
2025-06-03 00:00:00,13180.4501953125,108.1751480102539,12812.702805989584,106.96354267120361,True,0
2025-06-04 00:00:00,13181.9697265625,108.59369659423828,12815.800338541667,106.976505317688,True,0
2025-06-05 00:00:00,13113.4697265625,108.27479553222656,12818.215338541666,106.98806896209717,True,0
2025-06-06 00:00:00,13249.8095703125,107.6968002319336,12821.4020703125,106.99640041351319,True,0
2025-06-09 00:00:00,13263.1298828125,107.84628295898438,12824.95806640625,107.00337753295898,True,0
2025-06-10 00:00:00,13336.2900390625,107.89610290527344,12830.575065104167,107.00943058013917,True,0
2025-06-11 00:00:00,13299.8701171875,108.07548522949219,12835.60486328125,107.01804244995117,True,0
2025-06-12 00:00:00,13350.849609375,108.3844223022461,12841.205657552084,107.02536399841308,True,0
2025-06-13 00:00:00,13202.259765625,108.22496795654297,12844.791920572916,107.03183937072754,True,0
2025-06-16 00:00:00,13328.4296875,108.07548522949219,12847.083248697916,107.03756732940674,True,0
2025-06-17 00:00:00,13217.51953125,108.64351654052734,12847.98984375,107.04618434906006,True,0
2025-06-18 00:00:00,13213.8798828125,108.7232437133789,12848.525911458333,107.05593318939209,True,0
2025-06-20 00:00:00,13185.83984375,108.91259002685547,12848.79017578125,107.06833957672119,True,0
2025-06-23 00:00:00,13312.75,109.00227355957031,12850.148841145834,107.08011871337891,True,0
2025-06-24 00:00:00,13461.099609375,109.14179229736328,12852.472369791667,107.09117752075196,True,0
2025-06-25 00:00:00,13461.169921875,109.20158386230469,12855.31490234375,107.10219306945801,True,0
2025-06-26 00:00:00,13569.2900390625,109.5204849243164,12860.014036458333,107.11446083068847,True,0
2025-06-27 00:00:00,13641.099609375,109.38096618652344,12864.842701822916,107.1248087310791,True,0
2025-06-30 00:00:00,13712.7099609375,109.65999603271484,12869.8063671875,107.13537826538087,True,0
2025-07-01 00:00:00,13697.6796875,109.5999984741211,12874.665234375,107.14530555725098,True,0
2025-07-02 00:00:00,13763.0400390625,109.55000305175781,12879.484967447917,107.1548851776123,True,0
2025-07-03 00:00:00,13879.98046875,109.36000061035156,12884.7791015625,107.16170566558839,True,0
2025-07-07 00:00:00,13771.1103515625,109.22000122070312,12889.0834375,107.16596824645995,True,0
2025-07-08 00:00:00,13761.330078125,109.12999725341797,12892.81583984375,107.16997631072998,True,0
2025-07-09 00:00:00,13844.919921875,109.54000091552734,12897.434772135417,107.17803909301757,True,0
2025-07-10 00:00:00,13884.8896484375,109.51000213623047,12901.819837239584,107.18433837890625,True,0
2025-07-11 00:00:00,13839.1103515625,109.33000183105469,12905.673372395833,107.19047103881836,True,0
2025-07-14 00:00:00,13858.6201171875,109.4000015258789,12909.615305989584,107.19690483093262,True,0
2025-07-15 00:00:00,13805.080078125,109.11000061035156,12912.663307291667,107.20056850433349,True,0
2025-07-16 00:00:00,13849.169921875,109.4800033569336,12916.166171875,107.20813575744629,True,0
2025-07-17 00:00:00,13923.75,109.58000183105469,12919.934505208334,107.21688739776611,True,0
2025-07-18 00:00:00,13923.349609375,109.69999694824219,12924.23490234375,107.2249189376831,True,0
2025-07-21 00:00:00,13943.16015625,109.9800033569336,12928.927903645834,107.23469272613525,True,0
2025-07-22 00:00:00,13952.349609375,110.08000183105469,12932.960169270833,107.2431946182251,True,0
2025-07-23 00:00:00,14061.51953125,109.6500015258789,12938.20203125,107.25003604888916,True,0
2025-07-24 00:00:00,14071.4501953125,109.7300033569336,12943.501302083334,107.2595779800415,True,0
2025-07-25 00:00:00,14128.1201171875,109.83000183105469,12948.830234375,107.273291015625,True,0
2025-07-28 00:00:00,14130.6103515625,109.69000244140625,12954.5173046875,107.28689128875732,True,0
2025-07-29 00:00:00,14088.8603515625,110.27999877929688,12962.534973958333,107.30256092071534,True,0
2025-07-30 00:00:00,14071.33984375,109.8499984741211,12970.509973958333,107.31705898284912,True,0
2025-07-31 00:00:00,14020.4599609375,109.66999816894531,12977.208639322916,107.32958065032959,True,0
2025-08-01 00:00:00,13796.830078125,110.16999816894531,12981.778841145833,107.34455280303955,True,0
2025-08-04 00:00:00,14000.6904296875,110.48999786376953,12986.742975260417,107.10587970733643,True,0
2025-08-05 00:00:00,13932.8798828125,110.38999938964844,12991.283776041666,107.12319282531739,True,0
2025-08-06 00:00:00,14034.349609375,110.30000305175781,12997.47017578125,107.13995864868164,True,0
2025-08-07 00:00:00,14023.349609375,110.41999816894531,13004.517708333333,107.15893669128418,True,0
2025-08-08 00:00:00,14134.01953125,110.3499984741211,13012.665703125,107.17668506622314,True,0
2025-08-11 00:00:00,14100.0302734375,110.3499984741211,13020.77537109375,107.1982907485962,True,0
2025-08-12 00:00:00,14260.4296875,110.16000366210938,13028.865703125,107.2182141494751,True,0
2025-08-13 00:00:00,14306.9599609375,110.58000183105469,13036.777838541666,107.24155632019043,True,0
2025-08-14 00:00:00,14311.8095703125,110.25,13045.69263671875,107.26271026611329,True,0
2025-08-15 00:00:00,14273.5703125,110.04000091552734,13054.215572916666,107.28423179626465,True,0
